ertek,egyseg,egyedi_hash
11229,Ft/kg,0d93e3303bb9415e13b37e786f53a5edbfa6dce91efe01266ec6f56539365dcb
9514,Ft/kg,0d93e3303bb9415e13b37e786f53a5edbfa6dce91efe01266ec6f56539365dcb
7772,Ft/kg,b021dcd85bf1ec2cfbc6b0b4504e5c3e2a5d250a8a1766110e3608d623bec277
6106,Ft/kg,b021dcd85bf1ec2cfbc6b0b4504e5c3e2a5d250a8a1766110e3608d623bec277
7096.67,Ft/kg,383eb4127ae70ce0268e70360e1679114c8a48f63754936778925639fbbd86eb
5257,Ft/kg,9911ab9cec88f86afe027c046280d973c4b7bc8822bbca353abcc5bf322bcb90
4599,Ft/kg,9911ab9cec88f86afe027c046280d973c4b7bc8822bbca353abcc5bf322bcb90
4297,Ft/kg,30864bbaac49058fa2d893ae18b91a44ef279f860976d769cad113d4d62d8d1d
2830,Ft/kg,30864bbaac49058fa2d893ae18b91a44ef279f860976d769cad113d4d62d8d1d
7073,Ft/kg,7256efd9afa3d298a38418cc9badf2dc08875c95cc6f35e34099d7a76c6257b7
4998,Ft/kg,7256efd9afa3d298a38418cc9badf2dc08875c95cc6f35e34099d7a76c6257b7
3997,Ft/kg,cfbf0e788d66e1123b7938bfc500bd92ea65e483c68e5c0f37de69b39b192b62
2663,Ft/kg,cfbf0e788d66e1123b7938bfc500bd92ea65e483c68e5c0f37de69b39b192b62
4161,Ft/kg,28c21588e6efdd8be454f1ef8947eb28e243880ee35dda70cc63764840561491
3328,Ft/kg,28c21588e6efdd8be454f1ef8947eb28e243880ee35dda70cc63764840561491
5338,Ft/kg,d322d5c03ae2643c7d605341c4fbef34e0acca14bb0c1db3fb3aa7fcd27ccc48
3507,Ft/kg,d322d5c03ae2643c7d605341c4fbef34e0acca14bb0c1db3fb3aa7fcd27ccc48
7098,Ft/kg,1daaeaa02fd86b6e0d32b8d26c0462496beae1d7f070515b4b5230ed3e67e9e0
4748,Ft/kg,1daaeaa02fd86b6e0d32b8d26c0462496beae1d7f070515b4b5230ed3e67e9e0
4050,Ft/kg,709151845b3f0955ee3bbd8fcb92ef0c2db357c142f807b0011a52125685d291
5127,Ft/kg,ab76a736f5aa9869dc503d75b28feda5ab6deb7e546b0af4cacae34d9a6757eb
4100,Ft/kg,ab76a736f5aa9869dc503d75b28feda5ab6deb7e546b0af4cacae34d9a6757eb
4727,Ft/kg,19545a8c2c555e7895694754b4fa19b8811feeddc1f39acc34cc796d8d8f2dd4
4127,Ft/kg,19545a8c2c555e7895694754b4fa19b8811feeddc1f39acc34cc796d8d8f2dd4
5927,Ft/kg,9a74d828adef3014ed25d80efe6961ab594d3fb47422c138f0333ac2c72a92a3
3993,Ft/kg,9a74d828adef3014ed25d80efe6961ab594d3fb47422c138f0333ac2c72a92a3
4939,Ft/kg,378432690222eee32093c507022cd0ab1680204b19c3faea2848b125743d0c8e
3328,Ft/kg,378432690222eee32093c507022cd0ab1680204b19c3faea2848b125743d0c8e
5729,Ft/kg,0728171a8e7f9b4346bf487fc7ae5f1677e43d3bb7508010a497f8875bd6f5f9
4573,Ft/kg,0728171a8e7f9b4346bf487fc7ae5f1677e43d3bb7508010a497f8875bd6f5f9
2245,Ft/kg,a9e5e5253a4f311c4cc055db7b0b93a4e5ee4072c7ba2875b6ca844a63a01120
12487.5,Ft/kg,62b576081e4720040668cb7b3f6c4dd1061043b89f4fb0e5ef85bfb6ec1b5bf2
8596,Ft/kg,4dcaabd8ed14c0f47bb210cfe4117f6eebe24a40701ead8e46bd25c0dfef1ef0
7196,Ft/kg,4dcaabd8ed14c0f47bb210cfe4117f6eebe24a40701ead8e46bd25c0dfef1ef0
14485.51,Ft/kg,292cc6e1886d202b013840fef3e6f6f14ffb1e9ace81e39a0f831bb523b91edd
4818.18,Ft/kg,a3c1e9737fcfa6b86d16211e444c9532b24037f17e2466cd438256ac4415f371
5908.7,Ft/kg,987c71c7e0abfac1cf3d847a6140932108403f63254b232e989a4c697f6cc46f
4990,Ft/kg,102b9a4c49eb00358926e7e106a8416aa1f5df2212fb7aecccba2d26ce9b72b0
4290,Ft/kg,102b9a4c49eb00358926e7e106a8416aa1f5df2212fb7aecccba2d26ce9b72b0
6990,Ft/kg,fe63d475b296defb01fd1a633a9331c136c3bfe009ee5be10dbb7228c5f553a0
5990,Ft/kg,fe63d475b296defb01fd1a633a9331c136c3bfe009ee5be10dbb7228c5f553a0
4055.56,Ft/kg,f363245c5c59d4163b6be7d4eb89a5f5f4fc6f1aef42be0e762c6613b3a579d2
12292,Ft/kg,1efabc0be2f1250f197da032cd829b840090fee97cfc460998fb543b71c4b3c4
9831,Ft/kg,1efabc0be2f1250f197da032cd829b840090fee97cfc460998fb543b71c4b3c4
2498,Ft/kg,93fbfc95d374c4ecd2e41687c3f276d3a0bdddf72e8ecef69a503700825a4c65
1398,Ft/kg,dfe2361c0cd5c1f96e489712fe6d62e38a23f6102d3745945d6f797d35977571
998,Ft/kg,dfe2361c0cd5c1f96e489712fe6d62e38a23f6102d3745945d6f797d35977571
3495,Ft/kg,98a8d948a1ba1129274914402f5a1e26861062e7876c728a40f8ff2bd3ce8823
2995,Ft/kg,98a8d948a1ba1129274914402f5a1e26861062e7876c728a40f8ff2bd3ce8823
3895,Ft/kg,5ea566921973675b4cfc6451f111f819c844cce5260407b0c7120ed792b5ffbc
2895,Ft/kg,5ea566921973675b4cfc6451f111f819c844cce5260407b0c7120ed792b5ffbc
2312,Ft/kg,e3acf2944a7326e16cb5f8b42d43b3e357c83249798521c35d98e9c64a85410b
1400,Ft/kg,e3acf2944a7326e16cb5f8b42d43b3e357c83249798521c35d98e9c64a85410b
1438,Ft/kg,1d2cd49f69a72447efdca2294a7f5c0e757e21380adb8c39aa5a2715bc8647c1
1398,Ft/kg,1d2cd49f69a72447efdca2294a7f5c0e757e21380adb8c39aa5a2715bc8647c1
575,Ft/kg,0abb9c55a70d2457dde1e46540f4e9a1a42106faa54cc42d4e3daed42115b264
430,Ft/kg,0abb9c55a70d2457dde1e46540f4e9a1a42106faa54cc42d4e3daed42115b264
1298,Ft/kg,73cd7b0e22a4129951c57bb0938ab4950b20ed60758bd98e073a775032619d3b
998,Ft/kg,73cd7b0e22a4129951c57bb0938ab4950b20ed60758bd98e073a775032619d3b
3245,Ft/kg,e7b68af3984de0e18ba30ff82a4150712d9846f6a870c6923461358380d50edf
2595,Ft/kg,e7b68af3984de0e18ba30ff82a4150712d9846f6a870c6923461358380d50edf
1138,Ft/kg,8073fdb03fa9bed43387414ec0d3ce2505fa80927990431d63c86f93011b835b
1748,Ft/kg,f91022e7b6aa984fa3858a5f237a0334006b579cdefd1cc1c47207602dee1651
1498,Ft/kg,f91022e7b6aa984fa3858a5f237a0334006b579cdefd1cc1c47207602dee1651
5215,Ft/kg,e90eb8a7b57dd88b5a3b507c2bec52d2e2ffe5c179fad73ed3db13515a710b70
3677,Ft/kg,e90eb8a7b57dd88b5a3b507c2bec52d2e2ffe5c179fad73ed3db13515a710b70
4795,Ft/kg,70d3ee90a1f979303562cbb36f5072f0f15037d6e8fa117c25dc7da11b9a9deb
2995,Ft/kg,70d3ee90a1f979303562cbb36f5072f0f15037d6e8fa117c25dc7da11b9a9deb
10772,Ft/kg,608b96e2ca2d768b3e3ae8d16f0f13f7f7e7deed1e474f9039cc274a98b0da63
9328,Ft/kg,608b96e2ca2d768b3e3ae8d16f0f13f7f7e7deed1e474f9039cc274a98b0da63
2718,Ft/kg,05f748274a73d886c90985f879bb1a15d968a0e540d2191c647ed2f1f9213823
4984,Ft/kg,c4b8be8b8767a74ae71bc34f9d7e5fb384930ff49211398e5943aa46fb38b219
3571,Ft/kg,c4b8be8b8767a74ae71bc34f9d7e5fb384930ff49211398e5943aa46fb38b219
4157,Ft/kg,13d36d8748e79d2f017970b1eb324073ed737f65ed5fa1666897de1953c25cd6
2931,Ft/kg,13d36d8748e79d2f017970b1eb324073ed737f65ed5fa1666897de1953c25cd6
5806,Ft/kg,a542c14bab87787481cd21a1c97821a2b568c568f7b1d643eaaa04bbb532c727
5181,Ft/kg,a542c14bab87787481cd21a1c97821a2b568c568f7b1d643eaaa04bbb532c727
4798,Ft/kg,282bfeebcb23bfa03854054af868bb5a6f8e71746622d1924041044c275eccfb
3776,Ft/kg,282bfeebcb23bfa03854054af868bb5a6f8e71746622d1924041044c275eccfb
1503.9,Ft/kg,b284741e831d86a02f0f08089249113366287bd7cb6d9ae9ae84f443af9b95ba
4280,Ft/kg,3c184df06f12e09fbea41ca51a385631a8a68054aa0f5d3d708cddcf5dcadab1
3423,Ft/kg,3c184df06f12e09fbea41ca51a385631a8a68054aa0f5d3d708cddcf5dcadab1
2234,Ft/kg,2e521d82e1f41782b1473ec77b211d5b2bdeef6ba4bab64e3035ee0c65b4057e
1839,Ft/kg,2e521d82e1f41782b1473ec77b211d5b2bdeef6ba4bab64e3035ee0c65b4057e
2938,Ft/kg,1d95524cfb21046bb8932f3f071f7fd734303a3bf3c7cb2ffc7e8f6e1663a15a
2497,Ft/kg,1d95524cfb21046bb8932f3f071f7fd734303a3bf3c7cb2ffc7e8f6e1663a15a
3787,Ft/kg,fdbbe0db54e7b7b3342a1dffcf01228d21cefac66159ebc0788fbea784e2c2b1
3156,Ft/kg,fdbbe0db54e7b7b3342a1dffcf01228d21cefac66159ebc0788fbea784e2c2b1
3452,Ft/kg,c170aa52ef83136a561c48a43c31bc3d005816c45b26b7828ba11bfbc929cd94
2724,Ft/kg,c170aa52ef83136a561c48a43c31bc3d005816c45b26b7828ba11bfbc929cd94
2118,Ft/kg,db990a8dbae8d3087efd0d67405f47698cc878fd899e9c12c4843d9501d60f79
1815,Ft/kg,db990a8dbae8d3087efd0d67405f47698cc878fd899e9c12c4843d9501d60f79
5406,Ft/kg,6dc67e7ca806a03b4777326b13b5a5cd0043ad5f03b8016ee8ce41607d91ccfb
4112,Ft/kg,6dc67e7ca806a03b4777326b13b5a5cd0043ad5f03b8016ee8ce41607d91ccfb
3100,Ft/kg,09dde6ccd38ceef830c985e7c72ace2a32d8c1f460452aeb4add7f8bcc80fb18
2410,Ft/kg,09dde6ccd38ceef830c985e7c72ace2a32d8c1f460452aeb4add7f8bcc80fb18
15290,Ft/kg,1ead320e6a38bacd923fb5167b54fb83d8a7b30f9fae1f4647bfa825a46e3c24
12790,Ft/kg,1ead320e6a38bacd923fb5167b54fb83d8a7b30f9fae1f4647bfa825a46e3c24
6305.26,Ft/kg,52d51fb13da060d3d038d64c76e583cfbe46960841757f0731177fa98bde4b87
6995,Ft/kg,35b7bd1cce7f3952742c1a36efb79e403ff7a15ff1e5895d0b57e6f182fc0176
4895,Ft/kg,35b7bd1cce7f3952742c1a36efb79e403ff7a15ff1e5895d0b57e6f182fc0176
7494,Ft/kg,b378e5c21253918efbe9c4435d7ba60bc893eca22c167c19f444bdbeac223e68
5619,Ft/kg,b378e5c21253918efbe9c4435d7ba60bc893eca22c167c19f444bdbeac223e68
1877,Ft/kg,baee58b26f7b260d73fe6f719f816d3c93b5e0ee4f6274ad5a1e515c53592296
1577,Ft/kg,baee58b26f7b260d73fe6f719f816d3c93b5e0ee4f6274ad5a1e515c53592296
2184,Ft/kg,cb30c03030e3b892614a799ad555af38a5c94e1e0a9a820c398fc8a0289b0bb0
1872,Ft/kg,cb30c03030e3b892614a799ad555af38a5c94e1e0a9a820c398fc8a0289b0bb0
1162.5,Ft/kg,cab027638b430b8642785413375b684736cbfa254b3e17a7ec2e64bad1fa0651
1898,Ft/kg,d67973c7d8e4835812e99bdc948b2c090d193e175b3a9e039e79cd345607bdbc
2286,Ft/kg,9dd474d24ae92be93e8b64616a651b5f93441bf4acca2ae866c95e18d70b99f4
1999,Ft/kg,9dd474d24ae92be93e8b64616a651b5f93441bf4acca2ae866c95e18d70b99f4
3290,Ft/kg,26e456eb413b396bfd8305277303e17c8c9a311e1f5ec66cfa8f70bf76ed46b1
3992,Ft/kg,84c865066ba291cb04ad9aebd741a8930e04e1a15f31b0ee9d4f48911e17a910
3069,Ft/kg,84c865066ba291cb04ad9aebd741a8930e04e1a15f31b0ee9d4f48911e17a910
9998,Ft/l,5b9a5b79f7e397501ea88fd522a5df5423f4eca105946af1b6cea2b94323fe0a
7998,Ft/l,5b9a5b79f7e397501ea88fd522a5df5423f4eca105946af1b6cea2b94323fe0a
2379,Ft/l,db67773109ef933247ad7047faf6070e5dc6102adfd4e50b100ed1ab494f0c4f
9545,Ft/l,8a8594ec17cc8e68eceb83452ba53cc4222a8d1fc11e6daa75feb2d3a3707851
7999,Ft/l,8a8594ec17cc8e68eceb83452ba53cc4222a8d1fc11e6daa75feb2d3a3707851
2990,Ft/kg,1f01cfe52cd47ffd503d634a2e1c4c45c67b98e68a03cf0e2357604d6aeace61
2190,Ft/kg,1f01cfe52cd47ffd503d634a2e1c4c45c67b98e68a03cf0e2357604d6aeace61
8129,Ft/kg,8e4e408162755e8cd830784f0d6d21e7c283d22a4a83b5428ac8d0e390a8394b
5986,Ft/kg,8e4e408162755e8cd830784f0d6d21e7c283d22a4a83b5428ac8d0e390a8394b
4895,Ft/kg,9efd7bba51520f8e3f83f4314c6d791890c80f0e7599e5688b0a56970fef0f3c
3995,Ft/kg,9efd7bba51520f8e3f83f4314c6d791890c80f0e7599e5688b0a56970fef0f3c
11192,Ft/kg,742ae4c3379e795df266df72f0bc271cb8c71a1f380e6cdd40bdb1019264a127
7992,Ft/kg,742ae4c3379e795df266df72f0bc271cb8c71a1f380e6cdd40bdb1019264a127
8660,Ft/kg,870de0a754bf9583f804b75cede904f54d85e0406b58606a8ea802cad2327439
6660,Ft/kg,870de0a754bf9583f804b75cede904f54d85e0406b58606a8ea802cad2327439
9988.89,Ft/kg,c15240463743394f8e1c27f2c99cdfb783d017cf5196f1fcb454413ac1274e86
2995,Ft/kg,ce97b78c5954241e69c92904bdf85cb4f1952f69854b593452f334517df3a205
1995,Ft/kg,ce97b78c5954241e69c92904bdf85cb4f1952f69854b593452f334517df3a205
3992,Ft/kg,cedfac212d99a68573f3b19e0b6c1d5b5192362b8812e30221daf8b15dd0a22a
3454,Ft/kg,cedfac212d99a68573f3b19e0b6c1d5b5192362b8812e30221daf8b15dd0a22a
9650,Ft/kg,869004188879196ac708044bf7dd548688038c77b83b87697f21d3a33affd7af
7817,Ft/kg,869004188879196ac708044bf7dd548688038c77b83b87697f21d3a33affd7af
8690,Ft/kg,95c4c64329edfbe08418a371eeb510596f2f47a948248bc42bc849bd3233d466
5990,Ft/kg,95c4c64329edfbe08418a371eeb510596f2f47a948248bc42bc849bd3233d466
4997,Ft/kg,7212ab4accb6bf7c92a097eada774feff7a15cc3e204c783d161d35933bcab7c
3997,Ft/kg,7212ab4accb6bf7c92a097eada774feff7a15cc3e204c783d161d35933bcab7c
7596,Ft/kg,5d3f23b3caa518c80162450fb5316ea921961b003d79f55e114635f01e233510
4796,Ft/kg,5d3f23b3caa518c80162450fb5316ea921961b003d79f55e114635f01e233510
3570,Ft/kg,75544e3f72b99d8de8aa532aa48585e1c0fb5bd3e4767876bbd2ef56e9adc936
2570,Ft/kg,75544e3f72b99d8de8aa532aa48585e1c0fb5bd3e4767876bbd2ef56e9adc936
14580,Ft/kg,a493c4a0cdcc96fbd6b5946f59a13a038744ef884653b45bc72b49c0e10492f0
12380,Ft/kg,a493c4a0cdcc96fbd6b5946f59a13a038744ef884653b45bc72b49c0e10492f0
2550,Ft/kg,04dc3f3eaca9ba4d1514d9c3e3f66c46e6c52ba1fbc168421d13af26b72924e4
4220,Ft/kg,60d5abaa9eaab0ec4a053caceaffd3766548258cc4ada6f18d5e4a25aabe1825
3553,Ft/kg,60d5abaa9eaab0ec4a053caceaffd3766548258cc4ada6f18d5e4a25aabe1825
5327,Ft/kg,3771b0405aeda8c626a494cae7ea59dcc8c92b86902806c4a841118a18f6e1b3
4127,Ft/kg,3771b0405aeda8c626a494cae7ea59dcc8c92b86902806c4a841118a18f6e1b3
2495,Ft/kg,3f59293d0667856a60b5b5850eb4991bc1e3024249a93b9dcd2ae0f74b263d72
2095,Ft/kg,3f59293d0667856a60b5b5850eb4991bc1e3024249a93b9dcd2ae0f74b263d72
4290,Ft/kg,d605a515c4c4a2633c75dc0a267675b4f2e03519aec7f1af9bff81f1da453381
8163.64,Ft/kg,7d12e7e953c924efc2d62105bf54a984a2d14c708ad7cff4a31ab1bad8b15873
6414.29,Ft/kg,7d12e7e953c924efc2d62105bf54a984a2d14c708ad7cff4a31ab1bad8b15873
519,Ft/db,08d7a5b61c3f244a4f8d8d69dc5b4b961961c9302309de96c577dec46a271ccd
398,Ft/db,08d7a5b61c3f244a4f8d8d69dc5b4b961961c9302309de96c577dec46a271ccd
5763,Ft/kg,c8bdac023e93875395176d808f852197b7ceec6f94503e9ff3c724cd3d3c3a1b
4609,Ft/kg,c8bdac023e93875395176d808f852197b7ceec6f94503e9ff3c724cd3d3c3a1b
11604.65,Ft/kg,cc7223b890ebf426a85ed3cd6cbf46801ac67d890b3c7f811515d23452450cfe
7163.04,Ft/kg,9e12a5ab2c1bc97925095638e8095fe23a7328095fd18aafaf609954bc9f1155
7086.02,Ft/kg,9e12a5ab2c1bc97925095638e8095fe23a7328095fd18aafaf609954bc9f1155
7772,Ft/kg,569229eea22e1660bcd82410a8f87221f069be342e83fdf639f4b2ce94ca460d
6606,Ft/kg,569229eea22e1660bcd82410a8f87221f069be342e83fdf639f4b2ce94ca460d
4905,Ft/kg,49d47c5e1984c6be3ef8e5585d9d21a2299f6b4c240e9db325555fe6dbfbb1f1
3370,Ft/kg,49d47c5e1984c6be3ef8e5585d9d21a2299f6b4c240e9db325555fe6dbfbb1f1
4075,Ft/kg,7a2dbcfc3277fa96c674d1fb83406405bbe2ae4f3d411efc05c3f21aa8130c82
3055,Ft/kg,7a2dbcfc3277fa96c674d1fb83406405bbe2ae4f3d411efc05c3f21aa8130c82
4176,Ft/kg,7986d0b9be493c7d148d1aa0fd69ffe687884dfbd4cd2fe8e9b4859cdb38d9b2
1998,Ft/kg,7986d0b9be493c7d148d1aa0fd69ffe687884dfbd4cd2fe8e9b4859cdb38d9b2
3290,Ft/kg,5d3c6c589fad11d622f2d6159a059acb71615227a542db5262c4caaff93ee168
2900,Ft/kg,5d3c6c589fad11d622f2d6159a059acb71615227a542db5262c4caaff93ee168
3398,Ft/kg,d956486aecf94c895347a3776e6ad61a82e692755d9b23f85f4016039ae47aa1
1998,Ft/kg,d956486aecf94c895347a3776e6ad61a82e692755d9b23f85f4016039ae47aa1
2396,Ft/l,46831daad9068d03ec229b51a70928be5471dba03237e8e42192f829ae43d667
4495,Ft/kg,e2e215e6426d50a76966a486274119c23835974ac7e5cfa886f58c57feafad2a
3495,Ft/kg,e2e215e6426d50a76966a486274119c23835974ac7e5cfa886f58c57feafad2a
1998,Ft/kg,6fda8f770cbaafc7d940839e6de73300ac57b02e2803418a026f09260fe40956
1598,Ft/kg,6fda8f770cbaafc7d940839e6de73300ac57b02e2803418a026f09260fe40956
5995,Ft/kg,c51c25aa908339512aba8ba5c70e9a7ed33ada4df710e9fce870ac47581c01f5
4495,Ft/kg,c51c25aa908339512aba8ba5c70e9a7ed33ada4df710e9fce870ac47581c01f5
1670,Ft/kg,001a14d68566eeb5a91605dd17a38335f59b34f19d43d6cf81315a23a411d1b8
2129.51,Ft/kg,521d27b76406e48878d0768a8bfd96730b85d4eeb34e7bffb56f475f3dbbfbfa
4654,Ft/kg,165903d42709d2f6e42277905bb2f75305da915773ad9f0e872da797b2033e2a
4164,Ft/kg,165903d42709d2f6e42277905bb2f75305da915773ad9f0e872da797b2033e2a
5995,Ft/kg,91322c44417607af092665957429c48f6c3e775acd176130a1ec6636c886437d
1258,Ft/kg,5d67bb926ac045450f80cf374e56cbc69979dbb66eb108073ef4591e1d970946
1158,Ft/kg,5d67bb926ac045450f80cf374e56cbc69979dbb66eb108073ef4591e1d970946
7177,Ft/kg,43ac8d6b4b4197f484f637320d4ee009a8cc364c9223f3fc87325b16781794c9
5895,Ft/kg,43ac8d6b4b4197f484f637320d4ee009a8cc364c9223f3fc87325b16781794c9
11523,Ft/kg,a0bc87301878927f32392b0af94ff51ee95c9a95b99995ea50c824bfb6228676
9677,Ft/kg,a0bc87301878927f32392b0af94ff51ee95c9a95b99995ea50c824bfb6228676
399,Ft/kg,daa9adbfb37d70ed17809b87ddab34ae7ce6680ed6a2bdef75f17adba56f25a6
299,Ft/kg,daa9adbfb37d70ed17809b87ddab34ae7ce6680ed6a2bdef75f17adba56f25a6
1198,Ft/kg,a82d948653d393630e2893bb37944b2c7963969228703608c2a861a3310fa424
798,Ft/kg,a82d948653d393630e2893bb37944b2c7963969228703608c2a861a3310fa424
6990,Ft/kg,d0daa42931259537f240c0009aa787ded9631934d2f3843fec0a60c4a6daa18c
4990,Ft/kg,d0daa42931259537f240c0009aa787ded9631934d2f3843fec0a60c4a6daa18c
4065,Ft/kg,8b2c18d6fb331fa25ec7dffd6a090a133419aed6acdb971c3cc9e60ad85686b3
3582,Ft/kg,8b2c18d6fb331fa25ec7dffd6a090a133419aed6acdb971c3cc9e60ad85686b3
7987,Ft/kg,6d4a4e6e9449d74e317189a0a00873e2ef83e038e5279b7fa174559b0ca1fb87
5987,Ft/kg,6d4a4e6e9449d74e317189a0a00873e2ef83e038e5279b7fa174559b0ca1fb87
898,Ft/kg,3d264ff786ec061d8d48beecb741b40b23fccea414e4f5f599220b98eaccb793
2398,Ft/kg,7b5abcfc093b6956bc6c01904a313b8db478f1242958bb0465815f35391955a7
1678,Ft/kg,7b5abcfc093b6956bc6c01904a313b8db478f1242958bb0465815f35391955a7
1298,Ft/kg,0d8ddb6b2bcb5bdc81814bd74321cc28bab4ef48d576994bf5db9c96224d064d
998,Ft/kg,8b3b377c38a37e5411327496f2a19cba685e1784054bcd45434208a22780b969
838,Ft/kg,8b3b377c38a37e5411327496f2a19cba685e1784054bcd45434208a22780b969
578,Ft/kg,fb696cd3ce78508288537ac69811d2df712eeb01094d2c969b547230ca000f3d
518,Ft/kg,fb696cd3ce78508288537ac69811d2df712eeb01094d2c969b547230ca000f3d
2177,Ft/kg,d3dcf994317497a31f762c0f6173559a1684f06b4ff27e8f4c715d15fee7ef0d
1814,Ft/kg,d3dcf994317497a31f762c0f6173559a1684f06b4ff27e8f4c715d15fee7ef0d
1038,Ft/kg,3bc3344507e31a113bd416e8f7f762cbd30afdc54d09098c3e113039c120745b
918,Ft/kg,3bc3344507e31a113bd416e8f7f762cbd30afdc54d09098c3e113039c120745b
1398,Ft/kg,ba19c13703e46f4b460d5c2b602d8f6fb2dad7808d22c1a50583adc834412401
998,Ft/kg,ba19c13703e46f4b460d5c2b602d8f6fb2dad7808d22c1a50583adc834412401
1398,Ft/kg,ca9a52b9b47a1e9b5feafcf1dafeeb16f08c944248779b30872e44bb4322428b
1198,Ft/kg,ca9a52b9b47a1e9b5feafcf1dafeeb16f08c944248779b30872e44bb4322428b
3996,Ft/kg,ba848529bfc54feb6d67710c8f22d006cb16252edfa8026efb314f25546bac7b
2796,Ft/kg,ba848529bfc54feb6d67710c8f22d006cb16252edfa8026efb314f25546bac7b
2569,Ft/kg,163e080af97145a96ac277c7397563bcc6be1e7f84f1c8f0d4183d903d100a86
2283,Ft/kg,163e080af97145a96ac277c7397563bcc6be1e7f84f1c8f0d4183d903d100a86
1732,Ft/kg,a17fd01da8153aca1b64b7bb314c2b763d835e5cf79f68ad4f140760c23b27de
1465,Ft/kg,a17fd01da8153aca1b64b7bb314c2b763d835e5cf79f68ad4f140760c23b27de
3083,Ft/kg,201869df9c03719f88dfa933b00f4717ba96119b29d564652cdb4fc43a20d208
2775,Ft/kg,201869df9c03719f88dfa933b00f4717ba96119b29d564652cdb4fc43a20d208
1250,Ft/kg,c316011008d8e4f7e074b24d208db7aab51f2e8c1cfc8c561a8a4b841884ea17
750,Ft/kg,c316011008d8e4f7e074b24d208db7aab51f2e8c1cfc8c561a8a4b841884ea17
1147.37,Ft/kg,d92bdff30f1c8f54572bb1d268a35ee2250499eba76d14d46b797dbfaa004e7d
1147.37,Ft/kg,f62e4d00a14023f24911919e18573c55a50e1a0d913fc69b9d1afae7ad10d324
2920,Ft/kg,b38f27efc35e1ed7c424267499f386fd0f083cbf8f87b0b8dbc6751d5fec4531
1853,Ft/kg,b38f27efc35e1ed7c424267499f386fd0f083cbf8f87b0b8dbc6751d5fec4531
1690,Ft/kg,1b835d92eb3f48748cea743b86d01e11dc0b79f77d700b78646c6c1e85d49db9
1390,Ft/kg,1b835d92eb3f48748cea743b86d01e11dc0b79f77d700b78646c6c1e85d49db9
1490,Ft/kg,e8716d54986c38944aa1e942cab1f089dd06cfc3703a0e64da735cd5251b7e56
4362.5,Ft/kg,b7f61b4013fc291d2d01a6b8a4ce9989aefa767422934daf8a0425d557c3ea41
3290,Ft/kg,dcfa52fb7d9fdb8092baac6a9318f27c857d8eb13d8b1cba172aeb3e54398922
2490,Ft/kg,dcfa52fb7d9fdb8092baac6a9318f27c857d8eb13d8b1cba172aeb3e54398922
3490,Ft/kg,da4f6947a08c294148a0ce0d19b13816d317d1448085feb9c3639cef7431de9e
2490,Ft/kg,da4f6947a08c294148a0ce0d19b13816d317d1448085feb9c3639cef7431de9e
3322,Ft/kg,3b325a303b08ee63dd2fe08362396c993ae2f060b0c522e70d385815579495c3
2878,Ft/kg,3b325a303b08ee63dd2fe08362396c993ae2f060b0c522e70d385815579495c3
4990,Ft/kg,8d1561419a9f34d05a5e569abae22e004029a7fcf654769f4b257e785694f57b
4290,Ft/kg,8d1561419a9f34d05a5e569abae22e004029a7fcf654769f4b257e785694f57b
3927,Ft/kg,acbfd74503ce0f59cf2e80e537664f30b6adabe684dd8e7d35872c175df96724
3327,Ft/kg,acbfd74503ce0f59cf2e80e537664f30b6adabe684dd8e7d35872c175df96724
2236,Ft/kg,eda60478582aaacaa23aba2d1e761bb5867bf31a41dcc7a2f45c433c9931c4a6
1996,Ft/kg,eda60478582aaacaa23aba2d1e761bb5867bf31a41dcc7a2f45c433c9931c4a6
4217,Ft/kg,997d15de4b03df4f0fdb5548abb528768492def2e6dd14be1a1dc40e51f070b2
3328,Ft/kg,997d15de4b03df4f0fdb5548abb528768492def2e6dd14be1a1dc40e51f070b2
2796,Ft/kg,e80af0c7e679af3e16083db33f8a8864c960615eff336d5e745588f319891229
2830,Ft/kg,4f40aed32ed1986bc798cffb60e086589a9df2fb9af39b95cadfab18140040e5
2497,Ft/kg,4f40aed32ed1986bc798cffb60e086589a9df2fb9af39b95cadfab18140040e5
2997,Ft/kg,d1eca5309eafe5455145aeca0796caf50b742f5aa939315c75dbfd07f6c44370
2663,Ft/kg,d1eca5309eafe5455145aeca0796caf50b742f5aa939315c75dbfd07f6c44370
5381,Ft/kg,a897adad553790cf4d5a700c1afc61b94ee81072d9fb5209d7b64187db46afd9
4573,Ft/kg,a897adad553790cf4d5a700c1afc61b94ee81072d9fb5209d7b64187db46afd9
9793,Ft/kg,db31ad6bcb27b275966b914f5e2a0f0e229c79ef9acd48bf86fc7e56aa2d1af4
8260,Ft/kg,db31ad6bcb27b275966b914f5e2a0f0e229c79ef9acd48bf86fc7e56aa2d1af4
2248,Ft/kg,467bd5ca3967ffadd5ebeb72549bbe9aa6a6ffc176aeed806fbb083c4bf57aaf
1998,Ft/kg,467bd5ca3967ffadd5ebeb72549bbe9aa6a6ffc176aeed806fbb083c4bf57aaf
2653.13,Ft/kg,dc80259d09b55308cfb71d77448a2855ab2c29120149eb60b20dcc1711ce778f
3690,Ft/kg,c5725a240a06d1dbe28eeeefd402b2812da62bbce95e47a148ce2650d59fe0a7
4290,Ft/kg,3b46b85c58cabd35bd826fdc0c5d15d47e21ccb58d37dbd24022b4a1926a16c4
